Document ID,Segment position,Text,Tags,Summary,Non-operative,Not AI-related,Segment annotated,Segment validated,Summaries and tags may include unreviewed machine output
1435,4,"L. ""depicted individual"" means an individual whose image, photo, likeness or voice is represented in an advertisement or other media in such a manner that results in the individual being identifiable; 


M. ""distribution platform"" means a website, internet forum or message board, application or a published newspaper, magazine or other periodical of general circulation, including an internet or electronic publication, that carries news and commentary; 


N. ""election"" means any primary, general or statewide special election in New Mexico and includes county and judicial retention elections but excludes federal, municipal, school board and special district elections; 


O. ""election year"" means an even-numbered year in which an election covered by the Campaign Reporting Act is held; 


P. ""expenditure"" means a payment, transfer or distribution or obligation or promise to pay, transfer or distribute any money or other thing of value for a political purpose, including payment of a debt incurred in an election campaign or pre-primary convention; 


Q. ""independent expenditure"" means an expenditure that is: 
(1) made by a person other than a candidate or campaign committee; 
(2) not a coordinated expenditure as defined in the Campaign Reporting Act; and 
(3) made to pay for an advertisement that: 
(a) expressly advocates the election or defeat of a clearly identified candidate or the passage or defeat of a clearly identified ballot question; 
(b) is susceptible to no other reasonable interpretation than as an appeal to vote for or against a clearly identified candidate or ballot question; or 
(c) refers to a clearly identified candidate or ballot question and is published and disseminated to the relevant electorate in New Mexico within thirty days before the primary election or sixty days before the general election at which the candidate or ballot question is on the ballot; 


",,"Defines ""depicted individual,"" ""distribution platform,"" ""election,"" ""election year,"" ""expenditure,"" and ""independent expenditure.""",false,false,false,false,true
1435,5,"R. ""legislative caucus committee"" means a political committee established by the members of a political party in a chamber of the legislature; 


S. ""materially deceptive media"" means an image, video or audio that: 
(1) depicts an individual engaged in conduct or speech in which the depicted individual did not engage; 
(2) was published, disseminated, distributed or displayed to the public without the consent of the depicted individual; and 
(3) was produced in whole or in part by using artificial intelligence; 


T. ""person"" means an individual or entity; 


U. ""political committee"" means: 
(1) a political party; 
(2) a legislative caucus committee; 
(3) an association that consists of two or more persons whose primary purpose is to make contributions to candidates, campaign committees or political committees or make coordinated expenditures or any combination thereof; or 
(4) an association that consists of two or more persons whose primary purpose is to make independent expenditures and that has received more than five thousand dollars ($5,000) in contributions or made independent expenditures of more than five thousand dollars ($5,000) in the election cycle; 


V. ""political party"" means an association that has qualified as a political party pursuant to the provisions of Section 1-7-2 NMSA 1978; 


W. ""political purpose"" means for the purpose of supporting or opposing a ballot question or the nomination or election of a candidate; 


X. ""prescribed form"" means a form or electronic format prepared and prescribed by the secretary of state; 


Y. ""public official"" means a person elected to an office in an election covered by the Campaign Reporting Act or a person appointed to an office that is subject to an election covered by that act; and 


Z. ""reporting individual"" means a public official, candidate or treasurer of a campaign committee or a treasurer of a political committee."" 


",,"Defines ""legislative caucus committee"" as a political committee from a legislative chamber's party members.",false,false,false,false,true
1435,6,"SECTION 2. Section 1-19-26.4 NMSA 1978 (being Laws 2019, Chapter 262, Section 2) is amended to read: 
""1-19-26.4. DISCLAIMERS IN ADVERTISEMENTS--ARTIFICIAL INTELLIGENCE--MATERIALLY DECEPTIVE MEDIA--VIOLATION-- PENALTY.-- 


A. A person who makes a campaign expenditure, a coordinated expenditure or an independent expenditure for an advertisement in an amount that exceeds one thousand dollars ($1,000), or in an amount that, when added to the aggregate amount of the campaign expenditures, coordinated expenditures and independent expenditures for advertisements made by the same person during the election cycle, exceeds one thousand dollars ($1,000), shall ensure that the advertisement contains the name of the candidate, committee or other person who authorized and paid for the advertisement. 


B. The requirements of Subsection A of this section do not apply to the following: 
(1) bumper stickers, pins, buttons, pens and similar small items upon which the disclaimer cannot be conveniently printed; or 
(2) skywriting, water towers, wearing apparel or other means of displaying an advertisement of such a nature that the inclusion of a disclaimer would be impracticable. 


C. The disclaimer statements required by Subsection A of this section shall be set forth legibly on any advertisement that is disseminated or displayed by visual media. If the advertisement is transmitted by audio media, the statement shall be clearly spoken during the advertisement. If the advertisement is transmitted by audiovisual media, the statement shall be both written legibly and spoken clearly during the advertisement. 


D. If a person creates, produces or purchases an advertisement that contains materially deceptive media, the advertisement shall include a disclaimer. The disclaimer shall appear in a clear and conspicuous manner in every language used in the advertisement and shall indicate: ""This ____ has been manipulated or generated by artificial intelligence"". The blank line in the disclaimer shall be filled with each of the following terms that describes the media: 
(1) image; 
(2) video; or 
(3) audio. 


E. The disclaimer required in Subsection D of this section shall be included as follows: 
(1) for visual media that is an image, the text of the disclaimer shall appear in a size that is easily readable; 
(2) for visual media that is video, the disclaimer shall appear for the duration of the video in a size that is easily readable; 
(3) for media that contains audio only, the disclaimer shall be read in a clearly spoken manner and in a pitch that can be easily heard at the beginning of the audio, at the end of the audio and, if the audio is greater than two minutes in length, interspersed within the audio at intervals of not greater than two minutes each; and 
(4) for mixed media, there shall be a disclaimer in the same form as provided in this section for each form of media used. 


",,"Amends requirements for disclaimers in AI-generated or manipulated advertisements exceeding $1,000, specifying display and audio guidelines.",false,false,false,false,true
1435,7,"F. Each occurrence of a person creating, producing or purchasing an advertisement subject to the disclaimer requirements as provided in Subsection D of this section that fails to meet the disclaimer requirements constitutes a separate violation. A person found to have violated the requirements provided in Subsection D of this section shall be subject to civil penalties as provided in Section 1-19-34.6 NMSA 1978. 


G. It is not a violation of this section for: 
(1) a radio or television broadcasting station, including a cable television, satellite television or streaming service operator, programmer or producer, that broadcasts an advertisement as part of a bona fide newscast, news interview, news documentary or on-the-spot coverage of a bona fide news event if the broadcast clearly acknowledges through content or a disclaimer, in a manner that can be easily read or heard, that the advertisement was generated in whole or in part by using artificial intelligence and does not accurately represent the speech or conduct of the depicted individual; 
(2) a radio or television broadcasting station, including a cable television, satellite television or streaming service operator, programmer or producer, that broadcasts an advertisement when the station or streaming service is paid to broadcast the advertisement if the station or streaming service can show that it has disclaimer requirements that are consistent with the requirements provided in Subsection D of this section and that it provided those disclaimer requirements to each person or entity that purchased the broadcast or streaming of the advertisement; 
(3) an advertisement that reasonably constitutes satire or parody if the advertisement includes a disclaimer consistent with the requirements provided in Subsection D of this section; and 
(4) a distribution platform that published, posted or distributed an advertisement or a prerecorded phone message if the distribution platform can show that it has disclaimer requirements that are consistent with the requirements provided in Subsection D of this section and that it provided those disclaimer requirements to the person or entity that purchased the distribution of the advertisement or prerecorded phone message by or on the distribution platform. 


H. Nothing in this section shall be construed to preclude a claim pursuant to any other section of law or any civil action for damages."" 


",,"Imposes civil penalties for disclaimer violations; exempts compliant news broadcasts, satire, and distribution platforms.",false,false,false,false,true
1435,8,"SECTION 3. A new section of the Campaign Reporting Act, Section 1-19-26.8 NMSA 1978, is enacted to read: 
""1-19-26.8. PROHIBITED USE OF MATERIALLY DECEPTIVE MEDIA--DISCLAIMERS REQUIRED--CRIME FOR VIOLATION-- EXCEPTIONS--ENFORCEMENT.-- 


A. Except as otherwise provided in Subsections B through D of this section, it is a violation of the Campaign Reporting Act for a person to distribute or enter into an agreement with another person to distribute materially deceptive media. A person violates this subsection if that person distributes or enters into an agreement with another person to distribute materially deceptive media and: 
(1) the person knows the materially deceptive media falsely represents a depicted individual; 
(2) the distribution occurs within ninety days before an election; and 
(3) the person intends the distribution to result in altering the voting behavior of electors in an election by misleading the electors into believing that the depicted individual engaged in the speech or conduct depicted, and the distribution is reasonably likely to cause that result. 


B. The prohibition provided in Subsection A of this section does not apply to materially deceptive media if that media includes a disclaimer that appears in a clear and conspicuous manner in every language used in the media and indicates: ""This ____ has been manipulated or generated by artificial intelligence"". The blank line in the disclaimer shall be filled in with each of the following terms that describes the media: 
(1) image; 
(2) video; or 
(3) audio. 


C. The disclaimer required in Subsection B of this section shall be included as follows: 
(1) for visual media that is an image, the text of the disclaimer shall appear in a size that is easily readable; 
(2) for visual media that is video, the disclaimer shall appear for the duration of the video; 
(3) for media that contains audio only, the disclaimer shall be read in a clearly spoken manner and in a pitch that can be easily heard at the beginning of the audio, at the end of the audio, and if the audio is greater than two minutes in length, interspersed within the audio at intervals of not greater than two minutes each; and 
(4) for mixed media, there shall be a disclaimer in the same form as provided in this section for each form of media used. 


D. A person found to have willfully and knowingly violated the prohibition provided in Subsection A of this section is guilty of a crime as follows: 
(1) for a first conviction, a misdemeanor; and 
(2) for a second conviction, a fourth degree felony. 


E. Enforcement of the provisions of this section, including injunctive relief, against a person who violates this section may be sought in any court of competent jurisdiction by any of the following: 
(1) the attorney general; 
(2) a district attorney; 
(3) a depicted individual who is falsely represented; 
(4) a candidate for office who has been injured or is likely to be injured by the distribution of materially deceptive media; or 
(5) any organization that represents the interests of voters who are likely to be misled by the distribution of materially deceptive media. 


F. Nothing in this section shall be construed to preclude a claim pursuant to any other section of law or any civil action for damages.""",,Prohibits distributing deceptive media near elections; requires disclaimers; enforces penalties; allows injunctive relief.,false,false,false,false,true
1439,1,"AN ACT 
Relating to artificial intelligence; and declaring an emergency. 


Be It Enacted by the People of the State of Oregon: 


",,Declares an emergency relating to artificial intelligence in Oregon.,false,false,false,false,true
1439,2,"SECTION 1. (1) The Task Force on Artificial Intelligence is established. 


(2) The task force consists of 14 members appointed as follows: 
(a) The President of the Senate shall appoint one member from among members of the Senate. 
(b) The Speaker of the House of Representatives shall appoint one member from among members of the House of Representatives. 
(c) The President of the Senate and the Speaker of the House of Representatives shall jointly appoint: 
(A) Three members who represent business leagues, including trade or professional associations. 
(B) Two members who represent public universities listed in ORS 352.002. 
(C) One member who represents local governments. 
(D) One member who represents consumer advocacy groups. 
(E) One member who has expertise in ethics and technology. 
(F) One member who is from the Legislative Fiscal Office. 
(d) The Chief Justice of the Supreme Court shall appoint one member who is from the Judicial Department. 
(e) One member shall be the Attorney General or a designee of the Attorney General. 
(f) One member shall be the State Chief Information Officer or a designee of the State Chief Information Officer. 


(3) The two members appointed from the Legislative Assembly may not be from the same political party. 


(4) All voting members of the task force must have expertise in two or more of the following areas: 
(a) Computer science. 
(b) Artificial intelligence. 
(c) Technology industries. 
(d) Workforce development. 
(e) Data privacy.


",,Establishes a 14-member AI task force with diverse expertise and bipartisan legislative representation.,false,false,false,false,true
1439,3,"(5) The task force shall examine and identify terms and definitions related to artificial intelligence that are used in technology-related fields and may be used for legislation. The task force shall begin its work by examining the terms and definitions used by the United States government and relevant federal agencies. The terms and definitions identified by the task force for use in legislation must align as closely as possible with terms and definitions used in federal rules. 


(6) The task force shall seek input from a broad range of stakeholders, including stakeholders from institutions of higher education, consumer advocacy groups and small, medium and large businesses affected by artificial intelligence policies. 


(7) A majority of the voting members of the task force constitutes a quorum for the transaction of business. 


(8) Official action by the task force requires the approval of a majority of the voting members of the task force. 


(9) The task force shall elect one of its members to serve as chairperson. 


(10) If there is a vacancy for any cause, the appointing authority shall make an appointment to become immediately effective. 


",,"Examines AI terms for legislation, seeks stakeholder input, requires majority approval, elects chairperson, fills vacancies.",false,false,false,false,true
1439,4,"(11) The task force shall meet at times and places specified by the call of the chairperson or of a majority of the voting members of the task force. 


(12) The task force may adopt rules necessary for the operation of the task force. 


(13) The task force shall submit a report in the manner provided by ORS 192.245, and shall include recommendations for terms and definitions that may be used for state legislation, to an interim committee of the Legislative Assembly related to information management and technology no later than December 1, 2024. 


(14) The Legislative Policy and Research Director shall provide staff support to the task force. 


(15) The member who is from the Legislative Fiscal Office is a nonvoting member of the task force and may act in an advisory capacity only. 


(16) Members of the task force who are not members of the Legislative Assembly are not entitled to compensation or reimbursement for expenses and serve as volunteers on the task force. 


(17) All agencies of state government, as defined in ORS 174.111, are directed to assist the task force in the performance of the duties of the task force and, to the extent permitted by laws relating to confidentiality, to furnish information and advice the members of the task force consider necessary to perform their duties. 


",,"Specifies meeting times, adopts rules, submits report, provides staff support, includes advisory member, serves voluntarily, requires state assistance.",false,false,false,false,true
1439,5,"SECTION 2. Section 1 of this 2024 Act is repealed on January 1, 2025. 


SECTION 3. This 2024 Act being necessary for the immediate preservation of the public peace, health and safety, an emergency is declared to exist, and this 2024 Act takes effect on its passage.",,Repeals Section 1 in 2025; declares emergency for immediate effect on passage.,false,false,false,false,true
1444,1,"An Act


ENTITLED An Act to revise provisions related to the possession, distribution, and manufacture of child pornography.


Be it enacted by the Legislature of the State of South Dakota:


",,"Revises provisions regarding possession, distribution, and manufacture of child pornography in South Dakota.",false,false,false,false,true
1444,2,"Section 1. That § 22-24A-2 be AMENDED:


22-24A-2. Terms used in §§ 22-19A-1, 22-24A-1 to 22-24A-20, inclusive, 22-24B-1, 23A-27-14.1, and 43-43B-1 to 43-43B-3, inclusive, mean:


(1) ""Adult,"" any person eighteen years of age or older;


(2) ""Child pornography,"" any image or visual depiction of a minor engaged in prohibited sexual acts;


(3) ""Child"" or ""minor,"" any person under the age of eighteen years;


(3A) ""Child-like sex doll,"" any obscene anatomical doll, obscene anatomical mannequin, or obscene anatomical robot that is intentionally designed to resemble a prepubescent child and either to entice sexual excitement or to engage in prohibited sexual acts;


(4) ""Computer,"" any electronic, magnetic, optical, electrochemical, or other high-speed data processing device performing logical, arithmetic, or storage functions and includes any data storage facility or communications facility directly related to or operating in conjunction with such device, including wireless communication devices such as cellular phones. The term also includes any on-line service, internet service, or internet bulletin board;


(5) ""Computer-generated child pornography,"" any visual depiction of:
(a) An actual minor that has been created, adapted, or modified to depict that minor engaged in a prohibited sexual act;
(b) An actual adult that has been created, adapted, or modified to depict that adult as a minor engaged in a prohibited sexual act; or
(c) An individual indistinguishable from an actual minor created by the use of artificial intelligence or other computer technology capable of processing and interpreting specific data inputs to create a visual depiction;


(6) ""Digital media,"" any electronic storage device, including a floppy disk or other magnetic storage device or any compact disc that has memory and the capacity to store audio, video, or written materials;


(7) ""Harmful to minors,"" any reproduction, imitation, characterization, description, visual depiction, exhibition, presentation, or representation, of whatever kind or form, depicting nudity, sexual conduct, or sexual excitement if it:
(a) Predominantly appeals to the prurient, shameful, or morbid interest of minors;
(b) Is patently offensive to prevailing standards in the adult community as a whole with respect to what is suitable material for minors; and
(c) Taken as a whole, is without serious literary, artistic, political, or scientific value for minors.
This term does not include a mother's breast-feeding of her baby;


",,"Defines terms related to minors, adult content, digital media, and child-like sex dolls for legal clarity.",false,false,false,false,true
1444,3,"(8) ""Indistinguishable,"" when used with respect to a visual depiction, means virtually indistinguishable, in that the visual depiction is such that an ordinary person viewing the visual depiction would conclude that the visual depiction is of an actual minor engaged in a prohibited sexual act;


(9) ""Masochism,"" sexual gratification achieved by a person through, or the association of sexual activity with, submission or subjection to physical pain, suffering, humiliation, torture, or death;


(10) ""Nudity,"" the showing or the simulated showing of the human male or female genitals, pubic area, or buttocks with less than a fully opaque covering; or the showing of the female breast with less than a fully opaque covering of any portion thereof below the top of the nipple; or the depiction of covered male genitals in a discernibly turgid state for the purpose of creating sexual excitement. This term does not include a mother's breast-feeding of her baby irrespective of whether or not the nipple is covered during or incidental to feeding;


(11) ""Obscene,"" the status of material which:
(a) The average person, applying contemporary community standards, would find, taken as a whole, appeals to the prurient interest;
(b) Depicts or describes, in a patently offensive way, prohibited sexual acts; and
(c) Taken as a whole, lacks serious literary, artistic, political, or scientific value.
This term does not include a mother's breast-feeding of her baby;


(12) ""Person,"" includes individuals, children, firms, associations, joint ventures, partnerships, estates, trusts, business trusts, syndicates, fiduciaries, corporations, and all other groups or combinations;


(13) ""Sadism,"" sexual gratification achieved through, or the association of sexual activity with, the infliction of physical pain, suffering, humiliation, torture, or death;


(14) ""Sadomasochistic abuse,"" flagellation or torture by or upon a minor, or the condition of being fettered, bound, or otherwise physically restrained, for the purpose of deriving sexual satisfaction, or satisfaction brought about as a result of sadistic violence, from inflicting harm on another or receiving such harm oneself;


",,"Defines ""indistinguishable"" as a depiction resembling an actual minor in a prohibited sexual act.",false,false,false,false,true
1444,4,"(15) ""Sexual battery,"" oral, anal, or vaginal penetration by, or union with, the sexual organ of another or the anal or vaginal penetration of another by any other object. This term does not include an act done for a bona fide medical purpose;


(16) ""Sexual bestiality,"" any sexual act, actual or simulated, between a person and an animal involving the sex organ of the one and the mouth, anus, or vagina of the other;


(17) ""Prohibited sexual act,"" actual or simulated sexual intercourse, sadism, masochism, sexual bestiality, incest, masturbation, or sadomasochistic abuse; actual or simulated exhibition of the genitals, the pubic or rectal area, or the bare feminine breasts, in a lewd or lascivious manner; actual physical contact with a person's clothed or unclothed genitals, pubic area, buttocks, or, if such person is a female, breast with the intent to arouse or gratify the sexual desire of either party; defecation or urination for the purpose of creating sexual excitement in the viewer; or any act or conduct which constitutes sexual battery or simulates that sexual battery is being or will be committed. The term includes encouraging, aiding, abetting or enticing any person to commit any such acts as provided in this subdivision. The term does not include a mother's breast-feeding of her baby;


(18) ""Sexual excitement,"" the condition of the human male or female genitals if in a state of sexual stimulation or arousal;


(19) ""Sexually oriented material,"" any book, article, magazine, publication, visual depiction or written matter of any kind or any drawing, etching, painting, photograph, motion picture film, or sound recording that depicts sexual activity, actual or simulated, involving human beings or human beings and animals, that exhibits uncovered human genitals or the pubic region in a lewd or lascivious manner, or that exhibits human male genitals in a discernibly turgid state, even if completely and opaquely covered;


(20) ""Simulated,"" the explicit depiction of conduct described in subdivision (16) of this section that creates the appearance of such conduct and that exhibits any uncovered portion of the breasts, genitals, or anus;


(21) ""Visual depiction,"" any developed and undeveloped film, photograph, slide and videotape, and any photocopy, drawing, printed or written material, and any data stored on computer disk, digital media, or by electronic means that are capable of conversion into a visual image.


",,"Defines ""sexual battery,"" ""sexual bestiality,"" ""prohibited sexual act,"" ""sexual excitement,"" ""sexually oriented material,"" ""simulated,"" and ""visual depiction.""",false,false,false,false,true
1444,5,"Section 2. That a NEW SECTION be added to chapter 22-24A:


A person is guilty of possessing child pornography if the person knowingly possesses:


(1) Any visual depiction of a minor engaging in a prohibited sexual act, or in a simulation of a prohibited sexual act; or


(2) Any computer-generated child pornography.


A violation of this section is a Class 4 felony. A conviction under this section for a first offense must be punished by a mandatory sentence in a state correctional facility of at least one year. A conviction under this section for a second or subsequent offense must be punished by a mandatory sentence in a state correctional facility of at least five years.


",,Defines possessing child pornography as a Class 4 felony with mandatory sentencing for first and repeat offenses.,false,false,false,false,true
1444,6,"Section 3. That a NEW SECTION be added to chapter 22-24A:


A person is guilty of distributing child pornography if the person knowingly sells or distributes:


(1) Any visual depiction of a minor engaging in a prohibited sexual act, or in a simulation of a prohibited sexual act; or


(2) Any computer-generated child pornography.


A violation of this section is a Class 3 felony. A conviction under this section for a first offense must be punished by a mandatory sentence in a state correctional facility of at least five years. A conviction under this section for a second or subsequent offense must be punished by a mandatory sentence in a state correctional facility of at least ten years.


A person convicted of a violation of this section may not be convicted of possessing child pornography pursuant to section 2 of this Act for the same visual depiction.


",,Defines distributing child pornography as a Class 3 felony with mandatory prison sentences for offenses.,false,false,false,false,true
1444,7,"Section 4. That a NEW SECTION be added to chapter 22-24A:


A person is guilty of manufacturing child pornography if the person creates, causes the creation of, or knowingly permits the creation of:


(1) Any visual depiction of a minor engaged in a prohibited sexual act, or in a simulation of a prohibited sexual act; or


(2) Any computer-generated child pornography.


A violation of this section is a Class 2 felony. A conviction under this section for a first offense must be punished by a mandatory sentence in a state correctional facility of at least ten years. A conviction under this section for a second or subsequent offense must be punished by a mandatory sentence in a state correctional facility of at least twenty years.


A person convicted of a violation of this section may not be convicted of possessing child pornography pursuant to section 2 of this Act for the same visual depiction.


",,"Defines manufacturing child pornography as creating or permitting prohibited depictions, with mandatory felony sentencing.",false,false,false,false,true
1444,8,"Section 5. That a NEW SECTION be added to chapter 22-24A:


Any conviction for, or plea of guilty to, an offense in another state that, if committed in this state, would be a violation of sections 2 to 4, inclusive, of this Act, must be used to determine if the violation being charged is a second or subsequent offense.


Section 6. That a NEW SECTION be added to chapter 22-24A:


The court shall order an assessment pursuant to § 22-22-1.3 of any person convicted of violating sections 2 to 4, inclusive, of this Act.


Section 7. That a NEW SECTION be added to chapter 22-24A:


Consent to performing the proscribed acts by a minor or a minor's parent, guardian, or custodian, or mistake as to the minor's age is not a defense to a charge of violating sections 2 to 4, inclusive, of this Act.


",,Mandates using out-of-state convictions to determine repeat offenses; requires assessments; prohibits minor consent defense.,false,false,false,false,true
1444,9,"Section 8. That a NEW SECTION be added to chapter 22-24A:


It is an affirmative defense to a violation of sections 2 to 4, inclusive, of this Act that the visual depiction is of the person charged and no other person appears in the visual depiction.


Section 9. That a NEW SECTION be added to chapter 22-24A:


The sentencing court may impose a sentence other than that required by sections 2 to 4, inclusive, of this Act if the court finds that mitigating circumstances exist that require a departure from the mandatory sentence imposed by sections 2 to 4, inclusive, of this Act. The court shall file, in writing, its finding of mitigating circumstances and the factual basis relied upon by the court.


Section 10. That § 22-6-11 be AMENDED:


22-6-11. The sentencing court shall sentence an offender convicted of a Class 5 or Class 6 felony, except those convicted under §§ 22-11A-2.1, 22-14-15, 22-18-1, 22-18-1.05, 22-18-26, 22-18-29, 22-19A-1, 22-19A-2, 22-19A-3, 22-19A-7, 22-19A-16, 22-22A-2, 22-22A-4, 22-22-24.3, subdivision 22-23-2(2), 22-24-1.2, 22-24B-2, 22-24B-12, 22-24B-12.1, 22-24B-23, 22-30A-46, 22-42-7, subdivision 24-2-14(1), 32-34-5, and any person ineligible for probation under § 23A-27-12, to a term of probation. If the offender is under the supervision of the Department of Corrections, the court must order a fully suspended state incarceration sentence pursuant to § 23A-27-18.4. The sentencing court may impose a sentence other than probation or a fully suspended state incarceration sentence if the court finds aggravating circumstances exist that pose a significant risk to the public and require a departure from presumptive probation under this section. If a departure is made, the judge must state the aggravating circumstances on the record at the time of sentencing and in the dispositional order. Neither this section nor its application may be the basis for establishing a constitutionally protected liberty, property, or due process interest.


",,Adds an affirmative defense for violations; allows sentencing flexibility for mitigating circumstances; amends probation requirements.,false,false,false,false,true
1444,10,"Section 11. That § 22-24-1.2 be AMENDED:


22-24-1.2. A person commits the crime of indecent exposure if, with the intent to arouse or gratify the sexual desire of any person, the person exposes his or her genitals in a public place, or in the view of a public place, under circumstances in which that person knows that person's conduct is likely to annoy, offend, or alarm another person. A violation of this section is a Class 1 misdemeanor. However, if the person has been previously convicted of a felony violation of § 22-22-1, 22-22-7, or sections 2 to 4, inclusive, of this Act, that person is guilty of a Class 6 felony. Any person convicted of a third or subsequent violation of this section is guilty of a Class 6 felony.


Section 12. That § 22-24A-20 be AMENDED:


22-24A-20. The provisions of §§ 22-22-24.3, 22-24A-1, 22-24A-1.1, 22-24A-3.1, 22-24A-5, and sections 2 to 4, inclusive, of this Act do not apply to the selling, lending, distributing, exhibiting, giving away, showing, possessing, or making of films, photographs, or other materials involving only nudity, if the materials are made for and have a serious literary, artistic, educational, or scientific value.


",,Amends laws to classify indecent exposure and exempts certain nudity-related materials with serious value from restrictions.,false,false,false,false,true
1444,11,"Section 13. That § 22-24B-1 be AMENDED:


22-24B-1. For the purposes of §§ 22-24B-2 to 22-24B-14, inclusive, a sex crime is any of the following crimes regardless of the date of the commission of the offense or the date of conviction:


(1) Rape as set forth in § 22-22-1;


(2) Felony sexual contact with a minor under sixteen as set forth in § 22-22-7 if committed by an adult;


(3) Sexual contact with a person incapable of consenting as set forth in § 22-22-7.2;


(4) Incest if committed by an adult;


(5) Possessing, distributing, or manufacturing child pornography as set forth in sections 2 to 4, inclusive, of this Act;


(6) Sale of child pornography as set forth in § 22-24A-1;


(7) Sexual exploitation of a minor as set forth in § 22-22-24.3;


(8) Kidnapping, as set forth in § 22-19-1, if the victim of the criminal act is a minor;


(9) Promotion of prostitution of a minor as set forth in subdivision 22-23-2(2);


(10) Criminal pedophilia as previously set forth in § 22-22-30.1;


(11) Felony indecent exposure as previously set forth in former § 22-24-1 or felony indecent exposure as set forth in § 22-24-1.2;


(12) Solicitation of a minor as set forth in § 22-24A-5;


(13) Felony indecent exposure as set forth in § 22-24-1.3;


(14) Bestiality as set forth in § 22-22-42;


(15) An attempt, conspiracy, or solicitation to commit any of the crimes listed in this section;


(16) Any crime, court martial offense, or tribal offense committed in a place other than this state that constitutes a sex crime under this section if committed in this state;


(17) Any federal crime, court martial offense, or tribal offense that constitutes a sex crime under federal law;


(18) Any crime committed in another state if that state also requires anyone convicted of that crime register as a sex offender in that state;


(19) If the victim is a minor:


(a) Any sexual acts between a jail employee and a detainee as set forth in § 22-22-7.6;


(b) Any sexual contact by a psychotherapist as set forth in § 22-22-28; or


(c) Any sexual penetration by a psychotherapist as set forth in § 22-22-29;


(20) Intentional exposure to HIV infection as set forth in subdivision (1) of § 22-18-31;


(21) First degree human trafficking as set forth in § 22-49-2 if the victim is a minor;


(22) Second degree human trafficking as set forth in § 22-49-3 involving the prostitution of a minor;


(23) Felony use or dissemination of visual recording or photographic device without consent and with intent to self-gratify, harass, or embarrass as set forth in § 22-21-4;


(24) Manufacturing or distributing a child-like sex doll as set forth in § 22-24A-1.1; or


(25) Felony conviction of purchasing or possessing a child-like sex doll as set forth in § 22-24A-3.1.


",,"Amends § 22-24B-1 to define sex crimes, including rape, child pornography, and human trafficking offenses.",false,false,false,false,true
1444,12,"Section 14. That § 26-10-33 be AMENDED:


26-10-33. No minor, as defined in subdivision 26-7A-1(21), may intentionally create, produce, distribute, present, transmit, post, exchange, disseminate, or possess, through any computer or digital media, any photograph or digitized image or any visual depiction of a minor in any condition of nudity, as defined in subdivision 22-24A-2(10), or involved in any prohibited sexual act, as defined in subdivision 22-24A-2(17). Any violation of this section constitutes the offense of juvenile sexting, which is a Class 1 misdemeanor.


Section 15. That § 22-24A-3 be REPEALED.",,Amends § 26-10-33 to prohibit minors from engaging in activities related to explicit images. Repeals § 22-24A-3.,false,false,false,false,true
1445,1,"BE IT ENACTED BY THE GENERAL ASSEMBLY OF THE STATE OF TENNESSEE:
SECTION 1. This act is known and may be cited as the ""Tennessee Artificial Intelligence
Advisory Council Act.""
SECTION 2.
The purpose of the council is to recommend an action plan to guide awareness,
education, and usage of artificial intelligence in state government that aligns with the
state's policies and goals and that supports public employees in the efficient and
effective delivery of customer service. The council shall include definitive actions,
policies, and investments needed to leverage artificial intelligence as part of the plan.
",,Establishes the Tennessee Artificial Intelligence Advisory Council to recommend action plans for state AI usage.,false,false,false,false,true
1445,2,"SECTION 3.
As used in this act:
(1) ""Advisory council"" means the Tennessee artificial intelligence advisory
council; and
(2) ""Artificial intelligence"" means models and systems capable of
performing functions generally associated with human intelligence, including
reasoning and learning.
",,"Defines ""advisory council"" as Tennessee's AI advisory council; defines ""artificial intelligence"" as systems performing human-like functions.",false,false,false,false,true
1445,3,"SECTION 4.
(a) There is created the Tennessee artificial intelligence advisory council.
(b) The advisory council must be composed of twenty-four (24) members, as
follows:
(1) The commissioner of finance and administration, or the
commissioner's designee;
(2) The commissioner of the department of human resources, or the
commissioner's designee;
(3) The commissioner of economic and community development, or the
commissioner's designee;
(4) The commissioner of labor and workforce development, or the
commissioner's designee;
(5) The commissioner of education, or the commissioner's designee;
(6) The commissioner of commerce and insurance, or the commissioner's
designee;
(7) The commissioner of safety, or the commissioner's designee; 
HB2325
(8) The state's chief information officer, or the chief information officer's
designee;
(9) The state's chief operating officer, or the chief operating officer's
designee;
(1 0) The attorney general and reporter, or the attorney general and
reporter's designee;
(11) The director of the office of legislative information systems, or the
director's designee;
(12) The chair of the finance, ways and means committee of the senate
and the chair of the finance, ways, and means committee of the house of
representatives, or their designees;
(13) The chair of the commerce and labor committee of the senate and
the chair of the commerce committee of the house of representatives, or their
designees;
(14) Seven (7) members appointed by the governor. Such members may
have an interest or be experienced in:
(A) Local government;
(B) Higher education;
(C) Workforce development;
(D) A business in this state that is likely to be impacted by artificial
intelligence;
(E) An artificial intelligence developer or expert;
(F) A representative of academics with a concentration in
technology policy; or
(G) A representative of the Tennessee bureau of investigation;
( 15) One ( 1) member appointed by the speaker of the senate; and
(16) One (1) member appointed by the speaker of the house of
representatives.
",,Creates the Tennessee AI advisory council comprising 24 members from various state departments and appointed individuals.,false,false,false,false,true
